EDCS-ID	publication	province	place	dating from	dating to	status	inscription	Links	Latitude	Longitude	TM Place	language	photo
EDCS-29300201	CIL 03, 09191	Dalmatia	Solin / Salona	151	300	mulieres; nomen singulare; tituli sepulcrales; viri	D(is) M(anibus) / Iuventin(a)e / Viaedus(?) C() / curavit M() / V() S() / M() P()	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD063559 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD063559	43.5441591	16.4919213			
EDCS-23200968	CIL 11, 06664 = D 05824 = InscrIt-07-01, 00117	Etruria / Regio VII	Collesalvetti / Colle Salvetti				[Imp(erator)] Caes(ar) T(itus) Ael[ius] / Hadrianus Antoninus / Aug(ustus) Pius p(ontifex) m(aximus) tr(ibunicia) p(otestate) VI co(n)s(ul) III / imp(erator) II p(ater) p(atriae) viam Aemiliam / vetustate dilapsam operib(us) / ampliatis restituendam cur(avit) / a Roma m(ilia) p(assuum) CLXXXVIII // ] et rei p(ublicae) d(ominis) n(ostris) / Fl(avis) Vale(n)tiniano et / Valente Im(peratoribus) victoriosis/[s]imis semper Aug(ustis) / m(ilia) p(assuum) CLXXXVIII	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0067371;de_21dessuoft%23page/434/mode/2up | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0067371	43.588912	10.476264			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=PH0012030;PH0012075;PH0012076;PH0012077
EDCS-22000731	CIL 11, 01945 (p 1276) = Campedelli 00124 = Engfer-2017, 00379	Etruria / Regio VII	Perugia / Perusia			ordo decurionum; tituli operum; viri	C[3]AE[3] / IIv[ir 3] / [viam ad] po[rtam] / [3]cr[3] / su[a pecunia] / ste[rnendam] / cur[avit]	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N143245 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR143245&partId=1	43.1119613	12.3890104			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp
EDCS-08400945	CIL 12, 00365 = ILN-02-R, 00056 = CAG-04, p 394	Gallia Narbonensis	Riez / Reii Apollinaris				a]uctore / [I]mp(eratore) Caesare Trai[ano] / Hadriano Aug(usto) p(atre) [p(atriae)] / vias si[l]ice ster[nendas curav(it)]		43.8176907	6.0930048			
EDCS-11100332	CIL 13, 08109 = Lehner-1918, 00792	Germania inferior	Bonn / Bonna			tituli sepulcrales; viri	]es VIAESVI / [3] f(aciendum) c(uravit) et Drind() / [3 f]ilius q(ui) vixit / [annos(?)] XX		50.735851	7.100660			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TR_CIL_13_08109_1.jpg;$OS_CIL_13_08109_1.jpg
EDCS-11202374	Nesselhauf 00249	Germania inferior	Rimburg			mulieres; nomen singulare; tituli sepulcrales; tria nomina; viri	D(is) M(anibus) / Ulpiea / Ursea / Amilo / Viatoris / f(aciendum) c(uravit)		50.9157315	6.0844052			
EDCS-11202375	Nesselhauf 00250 = Grabstelen 00207	Germania inferior	Rimburg			nomen singulare; tituli sepulcrales; viri	D(is) M(anibus) / Ulfeno / Amilonis filio / Amilo Viatoris / filio pientis(s)imo / f(aciendum) c(uravit)	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0048904;CO0117939 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0048904	50.9157315	6.0844052			
EDCS-11000927	CIL 13, 06871 = CSIR-D-02-05, 00144	Germania superior	Mainz / Mogontiacum			milites; tituli sepulcrales; tria nomina; viri	M(arcus) Petron/ius M(arci) f(ilius) Vol(tinia) / Mansuetus / Viana mil(es) / leg(ionis) IIII Mac(edonicae) / an(norum) XXX stip(endiorum) / IX h(ic) s(itus) e(st) t(estamento) f(ieri) i(ussit) / h(eres) f(aciendum) c(uravit)	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0000490;lu_16441 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0000490	50.0012314	8.2762513			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=PH0000417;pp
EDCS-11000946	CIL 13, 06891 (p 108)	Germania superior	Mainz / Mogontiacum			tituli sepulcrales	C(aius) Dannius C(ai) f(ilius) / Vol(tinia) Secundus / Vianna mil(es) leg(ionis) / XIIII G(eminae) M(artiae) V(ictricis) an(norum) XXX / stip(endiorum) XII h(ic) s(itus) e(st) t(estamento) f(ieri) i(ussit) h(eres) f(aciendum) c(uravit)		50.0012314	8.2762513			
EDCS-10700431	Schillinger 00064 = CSIR-D-02-05, 00096 = AE 1965, 00253	Germania superior	Mainz / Mogontiacum	39	70	tituli sepulcrales	"C(aius) Helvius / C(ai) f(ilius) Vol(tinia) Sab/inus Viana / mil(es) leg(ionis) IIII / Mac(edonicae) an(norum) XXX s/tip(endiorum) X h(ic) s(itus) e(st) / h(eres) f(aciendum) c(uravit)
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD018349;F606591;lu_16387 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD018349	50.0012314	8.2762513			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$OS_Schillinger_00064.jpg;pp
EDCS-75200081	EDCS 00784 {Manfred Clauss}	Germania superior	Strasbourg / Strassburg / Argentorate			milites; tituli sepulcrales; tria nomina; viri	"C(aius) Taedius Sec/undus Viana / veteranus / leg(ionis) VIII Aug(ustae) / aerorum XX / vixit annos L / C(aius) Brinnius / Quintus ve/ter(anus) heres ex / testamento / faciendum cu/ravit
material: lapis"		48.5849201	7.7500305			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$EDCS_00784.jpg
EDCS-12500150	CIL 13, 11709a = CSIR-D-02-10, 00068	Germania superior	Worms / Borbetomagus			mulieres; viri	Felici(a)e Felicul(a)e Viato/rius Quintianus / co<n=I>iugi carissim(a)e / f(aciendum) c(uravit)	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0115456;lu_16796 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0115456	49.6302618	8.3620898			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp
EDCS-21900253	Auctarium-N, 00282 = HEp 1993, 00363 = HEp 2006, 00337 = AE 1990, 00572 = AE 2001, +01222	Hispania citerior	Vizmanos				Cornel[i]us Viator Ara/ncisis f(ilius) an(norum) L Corneliu(s) / Valens f(ilius) an(norum) XXV et / Ae(milius) Severus Agirseni / f(ilius) an(norum) XXXV f(aciendum) c(uravit) mate[r] / s(it) vobis t(erra) l(evis) h(ic) se[p]/ulti sunt	http://db.edcs.eu/epigr/partner.php?s_language=en&param=A2908;HD017292 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD017292	42.0236564	-2.4076392			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp
EDCS-20400846	CIL 10, 05055 = D 05349 = Atina 00105 = Atina 00173 = Campedelli 00004 = Engfer-2017, 00009	Latium et Campania / Regio I	Atina	-27	14	ordo senatorius; praenomen et nomen; tituli operum; viri	L(ucius) Arruntius L(uci) f(ilius) / co(n)s(ul) XVvir / sacri{ei}s faciundis / viam semitas faciundum / clo{v}acam reficiundam / d(e) s(ua) p(ecunia) c(uravit)	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N151571;cil10_p501;de_21dessuoft%23page/353/mode/2up | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR151571&partId=1	41.6202796	13.7999468			
EDCS-19400174	CIL 10, 04053 = CIL 01, 01589 (p 1009) = RECapua 00072 = Mander 00157 = AnalEpi p 225 = AnalEpi p 267 = AE 1987, 00259c	Latium et Campania / Regio I	Capua / Casilinum	-30	-1	liberti/libertae; mulieres; nomen singulare; praenomen et nomen; servi/servae; tituli sepulcrales; tria nomina; viri	Rogo te viator ni nocias meo[s bono Genio eas] / [Cae]sia L(uci) l(iberta) Muscis sib{e}i et su{e}is de su[a pecunia] / faciundum curav[it] / L(ucio) Caesio Q(uinti) f(ilio) / Ter(etina) patrono // Caesia L(uci) l(iberta) / Muscis // Quarto / vernae / suo // Cl[3] / ver[nae] / su[o]	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N080380;cil10_p405;CO0005758;HD010019 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD010019 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0005758 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR080380&partId=1	41.1080196	14.2096653			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$RECapua_00072.jpg;pp
EDCS-62101306	NSA-1921-70 = Campedelli 00019	Latium et Campania / Regio I	Casamari / Cereatae Marianae	1	30	liberti/libertae; sacerdotes pagani	C(aius) Livinius Pelasgi lib(ertus) / Victor lictor ex trib(us) dec(uriis) / quae Caesarib(us) magistratib(us) / et sacerdotib(us) apparent suo et / C(ai) Livini Prosperi fili(i) sui nomine / ob honorem Augustali(tatis) [a]dpre[ns(um)] / pontem pecunia publica restitutum / in cuius restitutionem HS II(milia) / contulerat adiecta pecunia / postmodum ab crepidine viae / suscitavit tegendumq(ue) curavit ex d(ecreto) d(ecurionum)	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N144175 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR144175&partId=1	41.6709508	13.4864344			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp
EDCS-62101307	NSA-1921-70 = Campedelli 00020	Latium et Campania / Regio I	Casamari / Cereatae Marianae	1	30	liberti/libertae; sacerdotes pagani	C(aius) Livinius Pelasgi lib(ertus) / Victor lictor ex trib(us) dec(uriis) / quae Caesarib(us) magistratib(us) / et sacerdotib(us) apparent suo et / C(ai) Livini Prosperi fili(i) sui nomine / ob honorem Augustali(tatis) [a]dpre[ns(um)] / pontem pecunia publica restitutum / in cuius restitutionem HS II(milia) / contulerat adiecta pecunia / postmodum ab crepidine viae / suscitavit tegendumq(ue) curavit ex d(ecreto) d(ecurionum)	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N144179 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR144179&partId=1	41.6709508	13.4864344			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp
EDCS-05800984	CIL 14, 03001 = CIL 01, 01470 (p 997) = ILLRP 00654 = Campedelli 00033 = Questori 00030	Latium et Campania / Regio I	Palestrina / Praeneste	-200	-101	ordo decurionum; tituli operum; tria nomina; viri	L(ucius) Saufeius C(ai) f(ilius) Flac[us] / q(uaestor) / viam sternenda[m] / d(e) s(enatus) s(ententia) curavit	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N113719;cil14_p323 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR113719&partId=1	41.8389656	12.8912487			
EDCS-21200044	CIL 10, 06468 = Campedelli 00037	Latium et Campania / Regio I	Sezze / Setia	1	200	tituli operum; tria nomina; viri	L(ucius) Pomponius L(uci) f(ilius) / Annianus / viam de sua pecunia / stern<e=V>nd(am) curavit	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N157164;cil10_p641 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR157164&partId=1	41.4984145	13.0592171			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp
